season,team,round_start,absences_count,sum_weight_minutes,sum_weight_attack,sum_weight_defense,sum_impact_attack,sum_impact_defense,sum_impact_total,team_minutes_total,team_goals_total,team_defense_total_conceded,team_defense_total_xga
2026,札幌,13,1,0.042553,0.333333,0.042553,0.333333,0.042553,0.100709,4230.0,3.0,0,0
2026,東京V,11,3,0.166667,0.166667,0.166667,0.166667,0.166667,0.166666,4320.0,6.0,0,0
2026,東京V,13,1,0.041667,0.166667,0.041667,0.166667,0.041667,0.066667,4320.0,6.0,0,0
2026,東京V,15,2,0.083334,0.333334,0.083334,0.333334,0.083334,0.133334,4320.0,6.0,0,0
2026,松本,3,1,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,3.0,0,0
2026,松本,5,1,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,3.0,0,0
2026,松本,6,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,3.0,0,0
2026,松本,8,1,0.022222,0.0,0.022222,0.0,0.022222,0.017778,4050.0,3.0,0,0
2026,松本,11,1,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,3.0,0,0
2026,松本,14,1,0.022222,0.0,0.022222,0.0,0.022222,0.017778,4050.0,3.0,0,0
2026,松本,15,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,3.0,0,0
2026,柏,4,1,0.044444,0.0,0.044444,0.0,0.044444,0.035556,4050.0,4.0,0,0
2026,柏,12,1,0.044444,0.0,0.044444,0.0,0.044444,0.035556,4050.0,4.0,0,0
2026,柏,13,1,0.066667,0.25,0.066667,0.25,0.066667,0.103333,4050.0,4.0,0,0
2026,栃木C,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,1.0,0,0
2026,栃木C,11,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,1.0,0,0
2026,栃木C,16,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,1.0,0,0
2026,栃木SC,8,2,0.125,0.0,0.125,0.0,0.125,0.1,1440.0,1.0,0,0
2026,栃木SC,11,2,0.0625,0.0,0.0625,0.0,0.0625,0.05,1440.0,1.0,0,0
2026,栃木SC,13,1,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1.0,0,0
2026,栃木SC,14,1,0.0625,1.0,0.0625,1.0,0.0625,0.25,1440.0,1.0,0,0
2026,栃木SC,16,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,1440.0,1.0,0,0
2026,横浜FC,8,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,1.0,0,0
2026,横浜FC,10,1,0.03125,0.0,0.03125,0.0,0.03125,0.025,2880.0,1.0,0,0
2026,横浜FC,11,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,1.0,0,0
2026,横浜FM,9,1,0.0625,0.5,0.0625,0.5,0.0625,0.15,4320.0,2.0,0,0
2026,横浜FM,10,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,2.0,0,0
2026,水戸,4,1,0.0625,0.333333,0.0625,0.333333,0.0625,0.116667,2880.0,3.0,0,0
2026,水戸,6,1,0.03125,0.0,0.03125,0.0,0.03125,0.025,2880.0,3.0,0,0
2026,水戸,7,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,3.0,0,0
2026,水戸,9,2,0.125,0.333333,0.125,0.333333,0.125,0.166667,2880.0,3.0,0,0
2026,水戸,10,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,3.0,0,0
2026,水戸,11,1,0.03125,0.0,0.03125,0.0,0.03125,0.025,2880.0,3.0,0,0
2026,水戸,13,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,3.0,0,0
2026,水戸,16,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,3.0,0,0
2026,浦和,12,1,0.06383,0.0,0.06383,0.0,0.06383,0.051064,4230.0,5.0,0,0
2026,浦和,13,1,0.06383,0.0,0.06383,0.0,0.06383,0.051064,4230.0,5.0,0,0
2026,清水,8,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,1.0,0,0
2026,清水,10,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,1.0,0,0
2026,清水,14,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,1.0,0,0
2026,湘南,4,1,0.0,0.0,0.0,0.0,0.0,0.0,4140.0,5.0,0,0
2026,湘南,7,2,0.108695,0.2,0.108695,0.2,0.108695,0.12695700000000001,4140.0,5.0,0,0
2026,湘南,13,1,0.021739,0.0,0.021739,0.0,0.021739,0.017391,4140.0,5.0,0,0
2026,湘南,16,1,0.043478,0.0,0.043478,0.0,0.043478,0.034783,4140.0,5.0,0,0
2026,熊本,10,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026,琉球,5,2,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,3.0,0,0
2026,琉球,6,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,3.0,0,0
2026,琉球,10,1,0.041667,0.0,0.041667,0.0,0.041667,0.033333,4320.0,3.0,0,0
2026,琉球,14,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,3.0,0,0
2026,甲府,2,1,0.020833,0.0,0.020833,0.0,0.020833,0.016667,4320.0,7.0,0,0
2026,甲府,5,1,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,7.0,0,0
2026,甲府,6,1,0.0625,0.142857,0.0625,0.142857,0.0625,0.078571,4320.0,7.0,0,0
2026,甲府,7,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,7.0,0,0
2026,甲府,8,2,0.125,0.428571,0.125,0.428571,0.125,0.185714,4320.0,7.0,0,0
2026,甲府,11,1,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,7.0,0,0
2026,甲府,14,1,0.0625,0.142857,0.0625,0.142857,0.0625,0.078571,4320.0,7.0,0,0
2026,甲府,16,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,7.0,0,0
2026,町田,9,1,0.0625,0.428571,0.0625,0.428571,0.0625,0.135714,4320.0,7.0,0,0
2026,町田,10,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,7.0,0,0
2026,町田,15,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,7.0,0,0
2026,相模原,8,1,0.060606,0.0,0.060606,0.0,0.060606,0.048485,2970.0,1.0,0,0
2026,相模原,15,1,0.060606,0.0,0.060606,0.0,0.060606,0.048485,2970.0,1.0,0,0
2026,磐田,5,1,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,2.0,0,0
2026,神戸,4,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,3.0,0,0
2026,神戸,5,1,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,3.0,0,0
2026,神戸,8,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,3.0,0,0
2026,神戸,9,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,3.0,0,0
2026,神戸,10,1,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,3.0,0,0
2026,神戸,14,1,0.022222,0.0,0.022222,0.0,0.022222,0.017778,4050.0,3.0,0,0
2026,福岡,5,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,1.0,0,0
2026,福岡,6,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,1.0,0,0
2026,福岡,10,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,1.0,0,0
2026,福岡,14,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,1.0,0,0
2026,福岡,15,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,1.0,0,0
2026,福岡,16,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,1.0,0,0
2026,福岡,17,2,0.125,0.0,0.125,0.0,0.125,0.1,2880.0,1.0,0,0
2026,福島,15,1,0.06383,0.0,0.06383,0.0,0.06383,0.051064,4230.0,2.0,0,0
2026,秋田,4,1,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,5.0,0,0
2026,秋田,6,3,0.088889,0.0,0.088889,0.0,0.088889,0.071111,4050.0,5.0,0,0
2026,秋田,8,1,0.022222,0.0,0.022222,0.0,0.022222,0.017778,4050.0,5.0,0,0
2026,秋田,10,1,0.044444,0.0,0.044444,0.0,0.044444,0.035556,4050.0,5.0,0,0
2026,秋田,13,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,5.0,0,0
2026,秋田,15,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,5.0,0,0
2026,秋田,16,1,0.044444,0.0,0.044444,0.0,0.044444,0.035556,4050.0,5.0,0,0
2026,群馬,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,0.0,0,0
2026,群馬,10,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,0.0,0,0
2026,群馬,12,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,0.0,0,0
2026,群馬,13,3,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,0.0,0,0
2026,藤枝,4,1,0.021277,0.0,0.021277,0.0,0.021277,0.017021,4230.0,3.0,0,0
2026,藤枝,6,1,0.0,0.0,0.0,0.0,0.0,0.0,4230.0,3.0,0,0
2026,藤枝,8,1,0.06383,0.0,0.06383,0.0,0.06383,0.051064,4230.0,3.0,0,0
2026,藤枝,11,1,0.06383,0.0,0.06383,0.0,0.06383,0.051064,4230.0,3.0,0,0
2026,藤枝,13,1,0.06383,0.0,0.06383,0.0,0.06383,0.051064,4230.0,3.0,0,0
2026,藤枝,16,1,0.042553,0.0,0.042553,0.0,0.042553,0.034043,4230.0,3.0,0,0
2026,讃岐,15,1,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,2.0,0,0
2026,金沢,4,1,0.03125,0.0,0.03125,0.0,0.03125,0.025,2880.0,2.0,0,0
2026,金沢,9,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,2.0,0,0
2026,金沢,11,2,0.125,0.0,0.125,0.0,0.125,0.1,2880.0,2.0,0,0
2026,長崎,12,1,0.066667,0.0,0.066667,0.0,0.066667,0.053333,4050.0,4.0,0,0
2026,長野,9,2,0.108695,0.0,0.108695,0.0,0.108695,0.086957,4140.0,1.0,0,0
2026,長野,10,1,0.065217,0.0,0.065217,0.0,0.065217,0.052174,4140.0,1.0,0,0
2026,長野,12,2,0.065217,0.0,0.065217,0.0,0.065217,0.052174,4140.0,1.0,0,0
2026,高知,15,1,0.068966,0.0,0.068966,0.0,0.068966,0.055172,2610.0,5.0,0,0
2026,鳥取,8,2,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,4.0,0,0
2026,鳥取,9,1,0.03125,0.0,0.03125,0.0,0.03125,0.025,2880.0,4.0,0,0
2026,鳥取,14,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,2880.0,4.0,0,0
2026,鳥栖,10,1,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,4.0,0,0
2026,鳥栖,11,3,0.0625,0.0,0.0625,0.0,0.0625,0.05,4320.0,4.0,0,0
2026,鹿児島,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,5.0,0,0
2026,鹿島,13,1,0.0,0.0,0.0,0.0,0.0,0.0,4230.0,4.0,0,0
2026,鹿島,14,1,0.042553,0.0,0.042553,0.0,0.042553,0.034043,4230.0,4.0,0,0
